Nombre,Temporada
Lost Pacific Cape,1
Lost Pacific Cape,1
Mantle of Efrideet,1
Mantle of Efrideet,1
Mantle of Efrideet,1
Mantle of Efrideet,1
Shadow's Cloak,1
Shadow's Cloak,1
Shadow's Cloak,1
Stella Incognita Cloak,1
Stella Incognita Cloak,1
The Took Offense,1
The Took Offense,1
The Took Offense,1
Wildwood Cloak,1
Wildwood Cloak,1
Mythos Hack 4.1,1
Mythos Hack 4.1,1
Shadow Specter,1
Shadow Specter,1
The Outlander's Cover,1
The Outlander's Cover,1
War Mantis,1
War Mantis,1
Gearhead Grips,1
Gearhead Grips,1
Mythos Hack 4.1,1
Mythos Hack 4.1,1
Shadow Specter,1
Shadow Specter,1
Songbreaker Grips,1
Songbreaker Grips,1
The Outlander's Grip,1
The Outlander's Grip,1
War Mantis,1
War Mantis,1
Mythos Hack 4.1,1
Mythos Hack 4.1,1
Shadow Specter,1
Shadow Specter,1
Shieldbreaker Vest,1
Shieldbreaker Vest,1
The Outlander's Heart,1
The Outlander's Heart,1
War Mantis,1
War Mantis,1
Mindbreaker Boots,1
Mindbreaker Boots,1
Mythos Hack 4.1,1
Mythos Hack 4.1,1
Shadow Specter,1
Shadow Specter,1
The Outlander's Steps,1
The Outlander's Steps,1
War Mantis,1
War Mantis,1
Cloak of Retelling,1
Cloak of Retelling,1
Orobas Vectura Cloak,1
Orobas Vectura Cloak,1
Shadow Specter,1
Shadow Specter,1
The Outlander's Cloak,1
The Outlander's Cloak,1
Unethical Experiments Cloak,1
Unethical Experiments Cloak,1
War Mantis Cloak,1
War Mantis Cloak,1
Kit Fox 1.5,1
Makeshift Suit,1
Mechanik 1.2,1
Scavenger Suit,1
Kit Fox 2.1,1
Makeshift Suit,1
Mechanik 1.1,1
Scavenger Suit,1
Kit Fox 1.4,1
Makeshift Suit,1
Mechanik 2.1,1
Scavenger Suit,1
Kit Fox 1.1,1
Makeshift Suit,1
Mechanik 1.1,1
Scavenger Suit,1
At Least It's a Cape,1
Hood of Tallies,1
Scavenger Cloak,1
Sly Cloak,1
Daring Hunter Mask,1
Refugee Mask,1
Scorched Hunter Mask,1
Wastelander Mask,1
Daring Hunter Grips,1
Refugee Gloves,1
Scorched Hunter Grips,1
Wastelander Wraps,1
Daring Hunter Vest,1
Refugee Vest,1
Scorched Hunter Vest,1
Wastelander Vest,1
Daring Hunter Strides,1
Refugee Boots,1
Scorched Hunter Strides,1
Wastelander Boots,1
Daring Hunter Cloak,1
Dreamer's Cloak,1
Dreamer's Cloak,1
Refugee Cloak,1
Renegade Hood,1
Scorched Hunter Cloak,1
Graviton Forfeit,2
Graviton Forfeit,2
Aeon Swift,2
Aeon Swift,2
Shinobu's Vow,2
Shinobu's Vow,2
Gemini Jester,2
Gemini Jester,2
Kairos Function Mask,2
Kairos Function Mask,2
Kairos Function Mask,2
Mask of Feltroc,2
Mask of Feltroc,2
Mask of Feltroc,2
Omega Mechanos Mask,2
Winterhart Mask,2
Winterhart Mask,2
Grips of Feltroc,2
Grips of Feltroc,2
Grips of Feltroc,2
Kairos Function Grips,2
Kairos Function Grips,2
Kairos Function Grips,2
Omega Mechanos Grasps,2
Winterhart Grips,2
Winterhart Grips,2
Kairos Function Vest,2
Kairos Function Vest,2
Kairos Function Vest,2
Omega Mechanos Vest,2
Vest of Feltroc,2
Vest of Feltroc,2
Vest of Feltroc,2
Winterhart Vest,2
Winterhart Vest,2
Boots of Feltroc,2
Boots of Feltroc,2
Boots of Feltroc,2
Kairos Function Boots,2
Kairos Function Boots,2
Kairos Function Boots,2
Omega Mechanos Strides,2
Winterhart Strides,2
Winterhart Strides,2
Cloak of Feltroc,2
Cloak of Feltroc,2
Cloak of Feltroc,2
Kairos Function Cloak,2
Kairos Function Cloak,2
Kairos Function Cloak,2
Omega Mechanos Cloak,2
Warm Winter Cloak,2
Warm Winter Cloak,2
Winterhart Cloak,2
Winterhart Cloak,2
Wormhusk Crown,3
Wormhusk Crown,3
Sealed Ahamkara Grasps,3
Sealed Ahamkara Grasps,3
Ophidia Spathe,3
Ophidia Spathe,3
Fr0st-EE5,3
Fr0st-EE5,3
Abhorrent Imperative Mask,3
Abhorrent Imperative Mask,3
BrayTech Sn0Mask,3
BrayTech Sn0Mask,3
Equitis Shade Cowl,3
Equitis Shade Cowl,3
Equitis Shade Cowl,3
Insight Rover Mask,3
Insight Rover Mask,3
Insight Rover Mask,3
Insight Rover Mask,3
Qiao's Grin,3
Solstice Mask (Resplendent),3
Solstice Mask (Resplendent),3
Abhorrent Imperative Grasps,3
Abhorrent Imperative Grasps,3
BrayTech Survival Mitts,3
BrayTech Survival Mitts,3
Equitis Shade Grips,3
Equitis Shade Grips,3
Equitis Shade Grips,3
Insight Rover Grips,3
Insight Rover Grips,3
Insight Rover Grips,3
Insight Rover Grips,3
Qiao's Care,3
Solstice Grasps (Resplendent),3
Solstice Grasps (Resplendent),3
Abhorrent Imperative Vest,3
Abhorrent Imperative Vest,3
BrayTech Combat Vest,3
BrayTech Combat Vest,3
Equitis Shade Rig,3
Equitis Shade Rig,3
Equitis Shade Rig,3
Insight Rover Vest,3
Insight Rover Vest,3
Insight Rover Vest,3
Insight Rover Vest,3
Qiao's Heart,3
Solstice Vest (Resplendent),3
Solstice Vest (Resplendent),3
Abhorrent Imperative Strides,3
Abhorrent Imperative Strides,3
BrayTech Sn0Treads,3
BrayTech Sn0Treads,3
Equitis Shade Boots,3
Equitis Shade Boots,3
Equitis Shade Boots,3
Insight Rover Boots,3
Insight Rover Boots,3
Insight Rover Boots,3
Insight Rover Boots,3
Qiao's Strides,3
Solstice Strides (Resplendent),3
Solstice Strides (Resplendent),3
Abhorrent Imperative Cloak,3
Abhorrent Imperative Cloak,3
BrayTech Winter Cloak,3
BrayTech Winter Cloak,3
Clandestine Maneuvers,3
Clandestine Maneuvers,3
Clandestine Maneuvers,3
Clandestine Maneuvers,3
Equitis Shade Cloak,3
Equitis Shade Cloak,3
Equitis Shade Cloak,3
Qiao's Passing,3
Solstice Cloak (Resplendent),3
Solstice Cloak (Resplendent),3
Solstice Mask (Rekindled),3
Solstice Mask (Rekindled),3
Solstice Grasps (Rekindled),3
Solstice Grasps (Rekindled),3
Solstice Vest (Rekindled),3
Solstice Vest (Rekindled),3
Solstice Strides (Rekindled),3
Solstice Strides (Rekindled),3
Solstice Cloak (Rekindled),3
Solstice Cloak (Rekindled),3
Solstice Mask (Scorched),3
Solstice Mask (Scorched),3
Solstice Grasps (Scorched),3
Solstice Grasps (Scorched),3
Solstice Vest (Scorched),3
Solstice Vest (Scorched),3
Solstice Strides (Scorched),3
Solstice Strides (Scorched),3
Solstice Cloak (Scorched),3
Solstice Cloak (Scorched),3
Oathkeeper,4
Oathkeeper,4
Shards of Galanor,4
Shards of Galanor,4
Gwisin Vest,4
Gwisin Vest,4
The Sixth Coyote,4
The Sixth Coyote,4
Ancient Apocalypse Mask,4
Ancient Apocalypse Mask,4
Ancient Apocalypse Mask,4
Ancient Apocalypse Mask,4
Ancient Apocalypse Mask,4
Dragonfly Regalia Mask,4
Iron Remembrance Casque,4
Iron Remembrance Casque,4
Iron Remembrance Casque,4
Iron Remembrance Casque,4
Mask of the Great Hunt,4
Mask of the Great Hunt,4
Mask of the Great Hunt,4
Mask of the Great Hunt,4
Nea-Thonis Breather,4
Nea-Thonis Breather,4
Nea-Thonis Breather,4
Prodigal Mask,4
Prodigal Mask,4
Prodigal Mask,4
Red Moon Phantom Mask,4
Red Moon Phantom Mask,4
Red Moon Phantom Mask,4
Reverie Dawn Casque,4
Reverie Dawn Casque,4
Reverie Dawn Casque,4
Scatterhorn Mask,4
Scatterhorn Mask,4
Scatterhorn Mask,4
Skerren Corvus Mask,4
Tangled Web Mask,4
Tangled Web Mask,4
Tangled Web Mask,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Ancient Apocalypse Grips,4
Ancient Apocalypse Grips,4
Ancient Apocalypse Grips,4
Ancient Apocalypse Grips,4
Ancient Apocalypse Grips,4
Dragonfly Regalia Grasps,4
Grips of the Great Hunt,4
Grips of the Great Hunt,4
Grips of the Great Hunt,4
Grips of the Great Hunt,4
Iron Remembrance Grips,4
Iron Remembrance Grips,4
Iron Remembrance Grips,4
Iron Remembrance Grips,4
Prodigal Grasps,4
Prodigal Grasps,4
Prodigal Grasps,4
Red Moon Phantom Grips,4
Red Moon Phantom Grips,4
Red Moon Phantom Grips,4
Reverie Dawn Grasps,4
Reverie Dawn Grasps,4
Reverie Dawn Grasps,4
Scatterhorn Grasps,4
Scatterhorn Grasps,4
Scatterhorn Grasps,4
Skerren Corvus Grasps,4
Tangled Web Grips,4
Tangled Web Grips,4
Tangled Web Grips,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Ancient Apocalypse Vest,4
Ancient Apocalypse Vest,4
Ancient Apocalypse Vest,4
Ancient Apocalypse Vest,4
Ancient Apocalypse Vest,4
Dragonfly Regalia Vest,4
Iron Remembrance Vest,4
Iron Remembrance Vest,4
Iron Remembrance Vest,4
Iron Remembrance Vest,4
Prodigal Vest,4
Prodigal Vest,4
Prodigal Vest,4
Red Moon Phantom Vest,4
Red Moon Phantom Vest,4
Red Moon Phantom Vest,4
Reverie Dawn Hauberk,4
Reverie Dawn Hauberk,4
Reverie Dawn Hauberk,4
Scatterhorn Vest,4
Scatterhorn Vest,4
Scatterhorn Vest,4
Scorned Baron Vest,4
Scorned Baron Vest,4
Scorned Baron Vest,4
Skerren Corvus Vest,4
Tangled Web Vest,4
Tangled Web Vest,4
Tangled Web Vest,4
Vest of the Great Hunt,4
Vest of the Great Hunt,4
Vest of the Great Hunt,4
Vest of the Great Hunt,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Ancient Apocalypse Strides,4
Ancient Apocalypse Strides,4
Ancient Apocalypse Strides,4
Ancient Apocalypse Strides,4
Ancient Apocalypse Strides,4
Dragonfly Regalia Strides,4
Iron Remembrance Strides,4
Iron Remembrance Strides,4
Iron Remembrance Strides,4
Iron Remembrance Strides,4
Prodigal Strides,4
Prodigal Strides,4
Prodigal Strides,4
Red Moon Phantom Steps,4
Red Moon Phantom Steps,4
Red Moon Phantom Steps,4
Reverie Dawn Strides,4
Reverie Dawn Strides,4
Reverie Dawn Strides,4
Scatterhorn Strides,4
Scatterhorn Strides,4
Scatterhorn Strides,4
Skerren Corvus Strides,4
Strides of the Great Hunt,4
Strides of the Great Hunt,4
Strides of the Great Hunt,4
Strides of the Great Hunt,4
Tangled Web Strides,4
Tangled Web Strides,4
Tangled Web Strides,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Ancient Apocalypse Cloak,4
Ancient Apocalypse Cloak,4
Ancient Apocalypse Cloak,4
Ancient Apocalypse Cloak,4
Ancient Apocalypse Cloak,4
Cloak of Five Full Moons,4
Cloak of Five Full Moons,4
Cloak of Five Full Moons,4
Cloak of Remembrance,4
Cloak of Remembrance,4
Cloak of Remembrance,4
Cloak of Remembrance,4
Cloak of the Great Hunt,4
Cloak of the Great Hunt,4
Cloak of the Great Hunt,4
Cloak of the Great Hunt,4
Dragonfly Regalia Wings,4
Memory of Cayde Cloak,4
Memory of Cayde Cloak,4
Memory of Cayde Cloak,4
Prodigal Cloak,4
Prodigal Cloak,4
Prodigal Cloak,4
Reverie Dawn Cloak,4
Reverie Dawn Cloak,4
Reverie Dawn Cloak,4
Scatterhorn Cloak,4
Scatterhorn Cloak,4
Scatterhorn Cloak,4
Skerren Corvus Cloak,4
Tangled Web Cloak,4
Tangled Web Cloak,4
Tangled Web Cloak,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Wing Contender,4
Mythos Hack 4.1,4
Mythos Hack 4.1,4
Shadow Specter,4
Shadow Specter,4
The Outlander's Cover,4
The Outlander's Cover,4
War Mantis,4
War Mantis,4
Mythos Hack 4.1,4
Mythos Hack 4.1,4
Shadow Specter,4
Shadow Specter,4
The Outlander's Grip,4
The Outlander's Grip,4
War Mantis,4
War Mantis,4
Mythos Hack 4.1,4
Mythos Hack 4.1,4
Shadow Specter,4
Shadow Specter,4
The Outlander's Heart,4
The Outlander's Heart,4
War Mantis,4
War Mantis,4
Mythos Hack 4.1,4
Mythos Hack 4.1,4
Shadow Specter,4
Shadow Specter,4
The Outlander's Steps,4
The Outlander's Steps,4
War Mantis,4
War Mantis,4
Cloak of Retelling,4
Cloak of Retelling,4
Shadow Specter,4
Shadow Specter,4
The Outlander's Cloak,4
The Outlander's Cloak,4
War Mantis Cloak,4
War Mantis Cloak,4
Bladesmith's Memory Mask,5
Bladesmith's Memory Mask,5
Frostveil Mask,5
Iron Fellowship Casque,5
Iron Fellowship Casque,5
Iron Fellowship Casque,5
Iron Fellowship Casque,5
Vanguard Dare Casque,5
Woven Firesmith Mask,5
Woven Firesmith Mask,5
Woven Firesmith Mask,5
Bladesmith's Memory Grips,5
Bladesmith's Memory Grips,5
Frostveil Grasps,5
Iron Fellowship Grips,5
Iron Fellowship Grips,5
Iron Fellowship Grips,5
Iron Fellowship Grips,5
Vanguard Dare Grips,5
Woven Firesmith Grips,5
Woven Firesmith Grips,5
Woven Firesmith Grips,5
Bladesmith's Memory Vest,5
Bladesmith's Memory Vest,5
Frostveil Vest,5
Iron Fellowship Vest,5
Iron Fellowship Vest,5
Iron Fellowship Vest,5
Iron Fellowship Vest,5
Vanguard Dare Vest,5
Woven Firesmith Vest,5
Woven Firesmith Vest,5
Woven Firesmith Vest,5
Bladesmith's Memory Strides,5
Bladesmith's Memory Strides,5
Frostveil Boots,5
Iron Fellowship Strides,5
Iron Fellowship Strides,5
Iron Fellowship Strides,5
Iron Fellowship Strides,5
Vanguard Dare Boots,5
Woven Firesmith Boots,5
Woven Firesmith Boots,5
Woven Firesmith Boots,5
Bladesmith's Memory Cloak,5
Bladesmith's Memory Cloak,5
Frostveil Cloak,5
Iron Fellowship Cloak,5
Iron Fellowship Cloak,5
Iron Fellowship Cloak,5
Iron Fellowship Cloak,5
Vanguard Dare Cloak,5
Woven Firesmith Cape,5
Woven Firesmith Cape,5
Woven Firesmith Cape,5
Liar's Handshake,6
Liar's Handshake,6
Illicit Collector Mask,6
Illicit Collector Mask,6
Illicit Collector Mask,6
Illicit Invader Mask,6
Illicit Invader Mask,6
Illicit Invader Mask,6
Illicit Reaper Mask,6
Illicit Reaper Mask,6
Illicit Reaper Mask,6
Illicit Sentry Mask,6
Illicit Sentry Mask,6
Illicit Sentry Mask,6
Inaugural Revelry Mask,6
Inaugural Revelry Mask,6
Iron Symmachy Mask,6
Iron Symmachy Mask,6
Iron Symmachy Mask,6
Neoteric Kiyot Mask,6
Notorious Collector Mask,6
Notorious Collector Mask,6
Notorious Invader Mask,6
Notorious Invader Mask,6
Notorious Reaper Mask,6
Notorious Reaper Mask,6
Notorious Sentry Mask,6
Notorious Sentry Mask,6
Outlawed Collector Mask,6
Outlawed Collector Mask,6
Outlawed Invader Mask,6
Outlawed Invader Mask,6
Outlawed Reaper Mask,6
Outlawed Reaper Mask,6
Outlawed Sentry Mask,6
Outlawed Sentry Mask,6
Vernal Growth Mask,6
Illicit Collector Grips,6
Illicit Collector Grips,6
Illicit Collector Grips,6
Illicit Invader Grips,6
Illicit Invader Grips,6
Illicit Invader Grips,6
Illicit Reaper Grips,6
Illicit Reaper Grips,6
Illicit Reaper Grips,6
Illicit Sentry Grips,6
Illicit Sentry Grips,6
Illicit Sentry Grips,6
Inaugural Revelry Grips,6
Inaugural Revelry Grips,6
Iron Symmachy Grips,6
Iron Symmachy Grips,6
Iron Symmachy Grips,6
Neoteric Kiyot Grasps,6
Notorious Collector Grips,6
Notorious Collector Grips,6
Notorious Invader Grips,6
Notorious Invader Grips,6
Notorious Reaper Grips,6
Notorious Reaper Grips,6
Notorious Sentry Grips,6
Notorious Sentry Grips,6
Outlawed Collector Grips,6
Outlawed Collector Grips,6
Outlawed Invader Grips,6
Outlawed Invader Grips,6
Outlawed Reaper Grips,6
Outlawed Reaper Grips,6
Outlawed Sentry Grips,6
Outlawed Sentry Grips,6
Vernal Growth Grips,6
Illicit Collector Vest,6
Illicit Collector Vest,6
Illicit Collector Vest,6
Illicit Invader Vest,6
Illicit Invader Vest,6
Illicit Invader Vest,6
Illicit Reaper Vest,6
Illicit Reaper Vest,6
Illicit Reaper Vest,6
Illicit Sentry Vest,6
Illicit Sentry Vest,6
Illicit Sentry Vest,6
Inaugural Revelry Vest,6
Inaugural Revelry Vest,6
Iron Symmachy Vest,6
Iron Symmachy Vest,6
Iron Symmachy Vest,6
Neoteric Kiyot Vest,6
Notorious Collector Vest,6
Notorious Collector Vest,6
Notorious Invader Vest,6
Notorious Invader Vest,6
Notorious Reaper Vest,6
Notorious Reaper Vest,6
Notorious Sentry Vest,6
Notorious Sentry Vest,6
Outlawed Collector Vest,6
Outlawed Collector Vest,6
Outlawed Invader Vest,6
Outlawed Invader Vest,6
Outlawed Reaper Vest,6
Outlawed Reaper Vest,6
Outlawed Sentry Vest,6
Outlawed Sentry Vest,6
Vernal Growth Vest,6
Illicit Collector Strides,6
Illicit Collector Strides,6
Illicit Collector Strides,6
Illicit Invader Strides,6
Illicit Invader Strides,6
Illicit Invader Strides,6
Illicit Reaper Strides,6
Illicit Reaper Strides,6
Illicit Reaper Strides,6
Illicit Sentry Strides,6
Illicit Sentry Strides,6
Illicit Sentry Strides,6
Inaugural Revelry Strides,6
Inaugural Revelry Strides,6
Iron Symmachy Strides,6
Iron Symmachy Strides,6
Iron Symmachy Strides,6
Neoteric Kiyot Strides,6
Notorious Collector Strides,6
Notorious Collector Strides,6
Notorious Invader Strides,6
Notorious Invader Strides,6
Notorious Reaper Strides,6
Notorious Reaper Strides,6
Notorious Sentry Strides,6
Notorious Sentry Strides,6
Outlawed Collector Strides,6
Outlawed Collector Strides,6
Outlawed Invader Strides,6
Outlawed Invader Strides,6
Outlawed Reaper Strides,6
Outlawed Reaper Strides,6
Outlawed Sentry Strides,6
Outlawed Sentry Strides,6
Vernal Growth Strides,6
Illicit Collector Cloak,6
Illicit Collector Cloak,6
Illicit Collector Cloak,6
Illicit Invader Cloak,6
Illicit Invader Cloak,6
Illicit Invader Cloak,6
Illicit Reaper Cloak,6
Illicit Reaper Cloak,6
Illicit Reaper Cloak,6
Illicit Sentry Cloak,6
Illicit Sentry Cloak,6
Illicit Sentry Cloak,6
Inaugural Revelry Cloak,6
Inaugural Revelry Cloak,6
Iron Symmachy Cloak,6
Iron Symmachy Cloak,6
Iron Symmachy Cloak,6
Neoteric Kiyot Cloak,6
Notorious Collector Cloak,6
Notorious Collector Cloak,6
Notorious Invader Cloak,6
Notorious Invader Cloak,6
Notorious Reaper Cloak,6
Notorious Reaper Cloak,6
Notorious Sentry Cloak,6
Notorious Sentry Cloak,6
Outlawed Collector Cloak,6
Outlawed Collector Cloak,6
Outlawed Invader Cloak,6
Outlawed Invader Cloak,6
Outlawed Reaper Cloak,6
Outlawed Reaper Cloak,6
Outlawed Sentry Cloak,6
Outlawed Sentry Cloak,6
Vernal Growth Cloak,6
Helmet,6
Gauntlets,6
Chest Armor,6
Leg Armor,6
Hunter Cloak,6
Khepri's Sting,7
Khepri's Sting,7
Exodus Down Mask,7
Exodus Down Mask,7
Exodus Down Mask,7
Intrepid Discovery Mask,7
Iron Truage Casque,7
Iron Truage Casque,7
Iron Truage Casque,7
Mask of Optimacy,7
Opulent Stalker Mask,7
Opulent Stalker Mask,7
Opulent Stalker Mask,7
Shadow's Mask,7
Shadow's Mask,7
Shadow's Mask,7
Solstice Mask (Majestic),7
Solstice Mask (Majestic),7
Swordflight 4.1,7
Swordflight 4.1,7
Arms of Optimacy,7
Exodus Down Grips,7
Exodus Down Grips,7
Exodus Down Grips,7
Intrepid Discovery Grips,7
Iron Truage Grips,7
Iron Truage Grips,7
Iron Truage Grips,7
Opulent Stalker Grips,7
Opulent Stalker Grips,7
Opulent Stalker Grips,7
Shadow's Grips,7
Shadow's Grips,7
Shadow's Grips,7
Solstice Grasps (Majestic),7
Solstice Grasps (Majestic),7
Swordflight 4.1,7
Swordflight 4.1,7
Exodus Down Vest,7
Exodus Down Vest,7
Exodus Down Vest,7
Intrepid Discovery Vest,7
Iron Truage Vest,7
Iron Truage Vest,7
Iron Truage Vest,7
Opulent Stalker Vest,7
Opulent Stalker Vest,7
Opulent Stalker Vest,7
Shadow's Vest,7
Shadow's Vest,7
Shadow's Vest,7
