Nombre,Temporada
The Shelter in Place,1
The Shelter in Place,1
Wildwood Gauntlets,1
Wildwood Gauntlets,1
Annihilating Plate,1
Annihilating Plate,1
Anti-Extinction Plate,1
Anti-Extinction Plate,1
Chassis of Rull,1
Chassis of Rull,1
Chassis of Rull,1
Crushing Plate,1
Crushing Plate,1
Cuirass of the Emperor's Champion,1
Cuirass of the Emperor's Champion,1
Cuirass of the Emperor's Champion,1
Devastation Complex,1
Devastation Complex,1
Devastation Complex,1
Exodus Down Plate,1
Exodus Down Plate,1
Gensym Knight Plate,1
Gensym Knight Plate,1
Gensym Knight Plate,1
Iron Truage Plate,1
Iron Truage Plate,1
Iron Truage Plate,1
Iron Truage Plate,1
Kerak Type 2,1
Kerak Type 2,1
Kerak Type 2,1
Lost Pacific Plate,1
Lost Pacific Plate,1
Lost Pacific Plate,1
Noble Constant Type 2,1
Noble Constant Type 2,1
Noble Constant Type 2,1
Phoenix Strife Type 0,1
Phoenix Strife Type 0,1
Phoenix Strife Type 0,1
Plate of Optimacy,1
Plate of Optimacy,1
Retro-Grade TG2,1
Retro-Grade TG2,1
Retro-Grade TG2,1
Simulator Plate,1
Simulator Plate,1
Sovereign Plate,1
Sovereign Plate,1
Terra Concord Plate,1
Terra Concord Plate,1
Terra Concord Plate,1
Terra Concord Plate,1
The Shelter in Place,1
The Shelter in Place,1
The Shelter in Place,1
Wildwood Plate,1
Wildwood Plate,1
Annihilating Greaves,1
Annihilating Greaves,1
Anti-Extinction Greaves,1
Anti-Extinction Greaves,1
Crushing Greaves,1
Crushing Greaves,1
Devastation Complex,1
Devastation Complex,1
Devastation Complex,1
Exodus Down Greaves,1
Exodus Down Greaves,1
Gensym Knight Greaves,1
Gensym Knight Greaves,1
Gensym Knight Greaves,1
Greaves of Rull,1
Greaves of Rull,1
Greaves of Rull,1
Greaves of the Emperor's Champion,1
Greaves of the Emperor's Champion,1
Greaves of the Emperor's Champion,1
Iron Truage Greaves,1
Iron Truage Greaves,1
Iron Truage Greaves,1
Iron Truage Greaves,1
Kerak Type 2,1
Kerak Type 2,1
Kerak Type 2,1
Legs of Optimacy,1
Legs of Optimacy,1
Lost Pacific Greaves,1
Lost Pacific Greaves,1
Lost Pacific Greaves,1
Noble Constant Type 2,1
Noble Constant Type 2,1
Noble Constant Type 2,1
Phoenix Strife Type 0,1
Phoenix Strife Type 0,1
Phoenix Strife Type 0,1
Retro-Grade TG2,1
Retro-Grade TG2,1
Retro-Grade TG2,1
Simulator Greaves,1
Simulator Greaves,1
Sovereign Greaves,1
Sovereign Greaves,1
Terra Concord Greaves,1
Terra Concord Greaves,1
Terra Concord Greaves,1
Terra Concord Greaves,1
The Shelter in Place,1
The Shelter in Place,1
The Shelter in Place,1
Wildwood Greaves,1
Wildwood Greaves,1
Be Thy Champion,1
Be Thy Champion,1
Be Thy Champion,1
Binary Phoenix Mark,1
Binary Phoenix Mark,1
Binary Phoenix Mark,1
Coronation Mark,1
Coronation Mark,1
Entanglement Mark,1
Entanglement Mark,1
Ere the End,1
Ere the End,1
Ere the End,1
Exodus Down Mark,1
Exodus Down Mark,1
Gensym Knight Mark,1
Gensym Knight Mark,1
Gensym Knight Mark,1
Lost Pacific Mark,1
Lost Pacific Mark,1
Lost Pacific Mark,1
Mark Judgment,1
Mark Judgment,1
Mark of Optimacy,1
Mark of Optimacy,1
Mark of Shelter,1
Mark of Shelter,1
Mark of Shelter,1
Mark of the Colliders,1
Mark of the Colliders,1
Mark of the Colliders,1
Mark of the Emperor's Champion,1
Mark of the Emperor's Champion,1
Mark of the Emperor's Champion,1
Mark of the Unassailable,1
Mark of the Unassailable,1
Mark of the Unassailable,1
Mark Relentless,1
Mark Relentless,1
Noble Constant Mark,1
Noble Constant Mark,1
Noble Constant Mark,1
Radegast's Iron Sash,1
Radegast's Iron Sash,1
Radegast's Iron Sash,1
Radegast's Iron Sash,1
Retro-Grade Mark,1
Retro-Grade Mark,1
Retro-Grade Mark,1
Shadow's Mark,1
Shadow's Mark,1
Shadow's Mark,1
Stella Incognita Mark,1
Stella Incognita Mark,1
Terra Concord Mark,1
Terra Concord Mark,1
Terra Concord Mark,1
Terra Concord Mark,1
Wildwood Mark,1
Wildwood Mark,1
Hardcase Helm,1
Hardcase Helm,1
Legion-Bane,1
Legion-Bane,1
Primal Siege Type 1,1
Primal Siege Type 1,1
RPC Valiant,1
RPC Valiant,1
Gearhead Gauntlets,1
Gearhead Gauntlets,1
Hardcase Brawlers,1
Hardcase Brawlers,1
Legion-Bane,1
Legion-Bane,1
Primal Siege Type 1,1
Primal Siege Type 1,1
RPC Valiant,1
RPC Valiant,1
Songbreaker Gauntlets,1
Songbreaker Gauntlets,1
Hardcase Battleplate,1
Hardcase Battleplate,1
Legion-Bane,1
Legion-Bane,1
Primal Siege Type 1,1
Primal Siege Type 1,1
RPC Valiant,1
RPC Valiant,1
Shieldbreaker Plate,1
Shieldbreaker Plate,1
Hardcase Stompers,1
Hardcase Stompers,1
Legion-Bane,1
Legion-Bane,1
Mindbreaker Boots,1
Mindbreaker Boots,1
Primal Siege Type 1,1
Primal Siege Type 1,1
RPC Valiant,1
RPC Valiant,1
Baseline Mark,1
Baseline Mark,1
Black Shield Mark,1
Black Shield Mark,1
Mark of Confrontation,1
Mark of Confrontation,1
Mark of Inquisition,1
Mark of Inquisition,1
Orobas Vectura Mark,1
Orobas Vectura Mark,1
Unethical Experiments Mark,1
Unethical Experiments Mark,1
Atgeir 2T1,1
Fieldplate Type 10,1
Firebreak Field,1
Fortress Field,1
Atgeir 2T1,1
Fieldplate Type 10,1
Firebreak Field,1
Fortress Field,1
Atgeir 2T1,1
Fieldplate Type 10,1
Firebreak Field,1
Fortress Field,1
Atgeir 2T1,1
Fieldplate Type 10,1
Firebreak Field,1
Fortress Field,1
Atgeir Mark,1
Mark of the Fire,1
Mark of the Golden Citadel,1
Mark of the Longest Line,1
Brave Titan Helm,1
Refugee Helm,1
Renegade Helm,1
Wrecked Titan Helm,1
Brave Titan Gauntlets,1
Refugee Gloves,1
Renegade Gauntlets,1
Wrecked Titan Gauntlets,1
Brave Titan Plate,1
Refugee Plate,1
Renegade Plate,1
Wrecked Titan Plate,1
Brave Titan Greaves,1
Refugee Boots,1
Renegade Greaves,1
Wrecked Titan Greaves,1
Brave Titan's Mark,1
Brave Titan's Mark,1
Brave Titan's Mark,1
Dreamer's Mark,1
Dreamer's Mark,1
Mark of the Renegade,1
Refugee Mark,1
Tattered Titan Mark,1
Helm of Saint-14,2
Helm of Saint-14,2
Khepri's Horn,2
Khepri's Horn,2
Aeon Safe,2
Aeon Safe,2
Mk. 44 Stand Asides,2
MK. 44 Stand Asides,2
Kairos Function Helm,2
Kairos Function Helm,2
Kairos Function Helm,2
Mask of Nohr,2
Mask of Nohr,2
Mask of Nohr,2
Omega Mechanos Helm,2
Winterhart Helm,2
Winterhart Helm,2
Gauntlets of Nohr,2
Gauntlets of Nohr,2
Gauntlets of Nohr,2
Kairos Function Gauntlets,2
Kairos Function Gauntlets,2
Kairos Function Gauntlets,2
Omega Mechanos Gauntlets,2
Winterhart Gauntlets,2
Winterhart Gauntlets,2
Kairos Function Plate,2
Kairos Function Plate,2
Kairos Function Plate,2
Omega Mechanos Plate,2
Plate of Nohr,2
Plate of Nohr,2
Plate of Nohr,2
Winterhart Plate,2
Winterhart Plate,2
Greaves of Nohr,2
Greaves of Nohr,2
Greaves of Nohr,2
Kairos Function Greaves,2
Kairos Function Greaves,2
Kairos Function Greaves,2
Omega Mechanos Greaves,2
Winterhart Greaves,2
Winterhart Greaves,2
Kairos Function Mark,2
Kairos Function Mark,2
Kairos Function Mark,2
Mark of Nohr,2
Mark of Nohr,2
Mark of Nohr,2
Omega Mechanos Mark,2
Quilted Winter Mark,2
Quilted Winter Mark,2
Winterhart Mark,2
Winterhart Mark,2
Eternal Warrior,3
Eternal Warrior,3
Ashen Wake,3
Ashen Wake,3
Wormgod Caress,3
Wormgod Caress,3
Armamentarium,3
Armamentarium,3
BrayTech Sn0Helm,3
BrayTech Sn0Helm,3
Hardy's Calm,3
Insight Unyielding Helm,3
Insight Unyielding Helm,3
Insight Unyielding Helm,3
Insight Unyielding Helm,3
Midnight Exigent Helm,3
Midnight Exigent Helm,3
Solstice Helm (Resplendent),3
Solstice Helm (Resplendent),3
Turris Shade Helm,3
Turris Shade Helm,3
Turris Shade Helm,3
BrayTech Thermal Grips,3
BrayTech Thermal Grips,3
Hardy's Control,3
Insight Unyielding Gauntlets,3
Insight Unyielding Gauntlets,3
Insight Unyielding Gauntlets,3
Insight Unyielding Gauntlets,3
Midnight Exigent Gauntlets,3
Midnight Exigent Gauntlets,3
Solstice Gauntlets (Resplendent),3
Solstice Gauntlets (Resplendent),3
Turris Shade Gauntlets,3
Turris Shade Gauntlets,3
Turris Shade Gauntlets,3
BrayTech Iron-Heart Engine,3
BrayTech Iron-Heart Engine,3
Hardy's Journey,3
Insight Unyielding Plate,3
Insight Unyielding Plate,3
Insight Unyielding Plate,3
Insight Unyielding Plate,3
Midnight Exigent Plate,3
Midnight Exigent Plate,3
Solstice Plate (Resplendent),3
Solstice Plate (Resplendent),3
Turris Shade Plate,3
Turris Shade Plate,3
Turris Shade Plate,3
BrayTech Sn0Boots,3
BrayTech Sn0Boots,3
Hardy's Steps,3
Insight Unyielding Greaves,3
Insight Unyielding Greaves,3
Insight Unyielding Greaves,3
Insight Unyielding Greaves,3
Midnight Exigent Greaves,3
Midnight Exigent Greaves,3
Solstice Greaves (Resplendent),3
Solstice Greaves (Resplendent),3
Turris Shade Greaves,3
Turris Shade Greaves,3
Turris Shade Greaves,3
Anti-Hero Victory,3
Anti-Hero Victory,3
Anti-Hero Victory,3
Anti-Hero Victory,3
BrayTech Absolute Zero Mark,3
BrayTech Absolute Zero Mark,3
Hardy's Orders,3
Midnight Exigent Mark,3
Midnight Exigent Mark,3
Solstice Mark (Resplendent),3
Solstice Mark (Resplendent),3
Turris Shade Mark,3
Turris Shade Mark,3
Turris Shade Mark,3
Solstice Helm (Rekindled),3
Solstice Helm (Rekindled),3
Soltice Gaunlets (Rekindled),3
Soltice Gaunlets (Rekindled),3
Solstice Plate (Rekindled),3
Solstice Plate (Rekindled),3
Solstice Greaves (Rekindled),3
Solstice Greaves (Rekindled),3
Solstice Mark (Rekindled),3
Solstice Mark (Rekindled),3
Solstice Helm (Scorched),3
Solstice Helm (Scorched),3
Solstice Gauntlets (Scorched),3
Solstice Gauntlets (Scorched),3
Solstice Plate (Scorched),3
Solstice Plate (Scorched),3
Solstice Greaves (Scorched),3
Solstice Greaves (Scorched),3
Solstice Mark (Scorched),3
Solstice Mark (Scorched),3
One-Eyed Mask,4
One-Eyed Mask,4
Ursa Furiosa,4
Ursa Furiosa,4
Hearth of Inmost Light,4
Hearth of Inmost Light,4
Antaeus Wards,4
Antaeus Wards,4
Ancient Apocalypse Helm,4
Ancient Apocalypse Helm,4
Ancient Apocalypse Helm,4
Ancient Apocalypse Helm,4
Ancient Apocalypse Helm,4
Dragonfly Regalia Helm,4
Helm of the Great Hunt,4
Helm of the Great Hunt,4
Helm of the Great Hunt,4
Helm of the Great Hunt,4
Iron Remembrance Helm,4
Iron Remembrance Helm,4
Iron Remembrance Helm,4
Iron Remembrance Helm,4
Lustrous Chromite Helm,4
Mimetic Savior Helm,4
Mimetic Savior Helm,4
Mimetic Savior Helm,4
Prodigal Helm,4
Prodigal Helm,4
Prodigal Helm,4
Reverie Dawn Helm,4
Reverie Dawn Helm,4
Reverie Dawn Helm,4
Scatterhorn Helm,4
Scatterhorn Helm,4
Scatterhorn Helm,4
Tangled Web Helm,4
Tangled Web Helm,4
Tangled Web Helm,4
Torobatl Celebration Mask,4
Torobatl Celebration Mask,4
Torobatl Celebration Mask,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Ancient Apocalypse Gauntlets,4
Ancient Apocalypse Gauntlets,4
Ancient Apocalypse Gauntlets,4
Ancient Apocalypse Gauntlets,4
Ancient Apocalypse Gauntlets,4
Dragonfly Regalia Gauntlets,4
Gauntlets of the Great Hunt,4
Gauntlets of the Great Hunt,4
Gauntlets of the Great Hunt,4
Gauntlets of the Great Hunt,4
Iron Remembrance Gauntlets,4
Iron Remembrance Gauntlets,4
Iron Remembrance Gauntlets,4
Iron Remembrance Gauntlets,4
Lustrous Chromite Gauntlets,4
Mimetic Savior Gauntlets,4
Mimetic Savior Gauntlets,4
Mimetic Savior Gauntlets,4
Prodigal Gauntlets,4
Prodigal Gauntlets,4
Prodigal Gauntlets,4
Reverie Dawn Gauntlets,4
Reverie Dawn Gauntlets,4
Reverie Dawn Gauntlets,4
Scatterhorn Gauntlets,4
Scatterhorn Gauntlets,4
Scatterhorn Gauntlets,4
Tangled Web Gauntlets,4
Tangled Web Gauntlets,4
Tangled Web Gauntlets,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Ancient Apocalypse Plate,4
Ancient Apocalypse Plate,4
Ancient Apocalypse Plate,4
Ancient Apocalypse Plate,4
Ancient Apocalypse Plate,4
Dragonfly Regalia Plate,4
Iron Remembrance Plate,4
Iron Remembrance Plate,4
Iron Remembrance Plate,4
Iron Remembrance Plate,4
Lustrous Chromite Plate,4
Mimetic Savior Plate,4
Mimetic Savior Plate,4
Mimetic Savior Plate,4
Plate of the Great Hunt,4
Plate of the Great Hunt,4
Plate of the Great Hunt,4
Plate of the Great Hunt,4
Prodigal Cuirass,4
Prodigal Cuirass,4
Prodigal Cuirass,4
Reverie Dawn Plate,4
Reverie Dawn Plate,4
Reverie Dawn Plate,4
Scatterhorn Plate,4
Scatterhorn Plate,4
Scatterhorn Plate,4
Scorned Baron Plate,4
Scorned Baron Plate,4
Scorned Baron Plate,4
Tangled Web Plate,4
Tangled Web Plate,4
Tangled Web Plate,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Ancient Apocalypse Greaves,4
Ancient Apocalypse Greaves,4
Ancient Apocalypse Greaves,4
Ancient Apocalypse Greaves,4
Ancient Apocalypse Greaves,4
Dragonfly Regalia Greaves,4
Greaves of the Great Hunt,4
Greaves of the Great Hunt,4
Greaves of the Great Hunt,4
Greaves of the Great Hunt,4
Iron Remembrance Greaves,4
Iron Remembrance Greaves,4
Iron Remembrance Greaves,4
Iron Remembrance Greaves,4
Lustrous Chromite Greaves,4
Mimetic Savior Greaves,4
Mimetic Savior Greaves,4
Mimetic Savior Greaves,4
Prodigal Greaves,4
Prodigal Greaves,4
Prodigal Greaves,4
Reverie Dawn Greaves,4
Reverie Dawn Greaves,4
Reverie Dawn Greaves,4
Scatterhorn Greaves,4
Scatterhorn Greaves,4
Scatterhorn Greaves,4
Tangled Web Greaves,4
Tangled Web Greaves,4
Tangled Web Greaves,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Ancient Apocalypse Mark,4
Ancient Apocalypse Mark,4
Ancient Apocalypse Mark,4
Ancient Apocalypse Mark,4
Ancient Apocalypse Mark,4
Dragonfly Regalia Mark,4
Lustrous Chromite Mark,4
Mark of Remembrance,4
Mark of Remembrance,4
Mark of Remembrance,4
Mark of Remembrance,4
Mark of the Great Hunt,4
Mark of the Great Hunt,4
Mark of the Great Hunt,4
Mark of the Great Hunt,4
Memory of Cayde Mark,4
Memory of Cayde Mark,4
Memory of Cayde Mark,4
Mimetic Savior Mark,4
Mimetic Savior Mark,4
Mimetic Savior Mark,4
Prodigal Mark,4
Prodigal Mark,4
Prodigal Mark,4
Reverie Dawn Mark,4
Reverie Dawn Mark,4
Reverie Dawn Mark,4
Scatterhorn Mark,4
Scatterhorn Mark,4
Scatterhorn Mark,4
Tangled Web Mark,4
Tangled Web Mark,4
Tangled Web Mark,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Wing Discipline,4
Hardcase Helm,4
Hardcase Helm,4
Legion-Bane,4
Legion-Bane,4
Primal Siege Type 1,4
Primal Siege Type 1,4
RPC Valiant,4
RPC Valiant,4
Hardcase Brawlers,4
Hardcase Brawlers,4
Legion-Bane,4
Legion-Bane,4
Primal Siege Type 1,4
Primal Siege Type 1,4
RPC Valiant,4
RPC Valiant,4
Hardcase Battleplate,4
Hardcase Battleplate,4
Legion-Bane,4
Legion-Bane,4
Primal Siege Type 1,4
Primal Siege Type 1,4
RPC Valiant,4
RPC Valiant,4
Hardcase Stompers,4
Hardcase Stompers,4
Legion-Bane,4
Legion-Bane,4
Primal Siege Type 1,4
Primal Siege Type 1,4
RPC Valiant,4
RPC Valiant,4
Baseline Mark,4
Baseline Mark,4
Black Shield Mark,4
Black Shield Mark,4
Mark of Confrontation,4
Mark of Confrontation,4
Mark of Inquisition,4
Mark of Inquisition,4
Bulletsmith's Ire Helm,5
Bulletsmith's Ire Helm,5
Forged Machinist Helm,5
Forged Machinist Helm,5
Forged Machinist Helm,5
Froststrike Helm,5
Iron Fellowship Helm,5
Iron Fellowship Helm,5
Iron Fellowship Helm,5
Iron Fellowship Helm,5
Star-Crossed Helm,5
Bulletsmith's Ire Gauntlets,5
Bulletsmith's Ire Gauntlets,5
Forged Machinist Gauntlets,5
Forged Machinist Gauntlets,5
Forged Machinist Gauntlets,5
Froststrike Gauntlets,5
Iron Fellowship Gauntlets,5
Iron Fellowship Gauntlets,5
Iron Fellowship Gauntlets,5
Iron Fellowship Gauntlets,5
Star-Crossed Fists,5
Bulletsmith's Ire Plate,5
Bulletsmith's Ire Plate,5
Forged Machinist Plate,5
Forged Machinist Plate,5
Forged Machinist Plate,5
Froststrike Plate,5
Iron Fellowship Plate,5
Iron Fellowship Plate,5
Iron Fellowship Plate,5
Iron Fellowship Plate,5
Star-Crossed Heart,5
Bulletsmith's Ire Greaves,5
Bulletsmith's Ire Greaves,5
Forged Machinist Greaves,5
Forged Machinist Greaves,5
Forged Machinist Greaves,5
Froststrike Greaves,5
Iron Fellowship Greaves,5
Iron Fellowship Greaves,5
Iron Fellowship Greaves,5
Iron Fellowship Greaves,5
Star-Crossed Footsteps,5
Bulletsmith's Ire Mark,5
Bulletsmith's Ire Mark,5
Forged Machinist Mark,5
Forged Machinist Mark,5
Forged Machinist Mark,5
Froststrike Mark,5
Iron Fellowship Mark,5
Iron Fellowship Mark,5
Iron Fellowship Mark,5
Iron Fellowship Mark,5
Star-Crossed Mark,5
Stronghold,6
Stronghold,6
Illicit Collector Helm,6
Illicit Collector Helm,6
Illicit Collector Helm,6
Illicit Invader Helm,6
Illicit Invader Helm,6
Illicit Invader Helm,6
Illicit Reaper Helm,6
Illicit Reaper Helm,6
Illicit Reaper Helm,6
Illicit Sentry Helm,6
Illicit Sentry Helm,6
Illicit Sentry Helm,6
Inaugural Revelry Helm,6
Inaugural Revelry Helm,6
Iron Symmachy Helm,6
Iron Symmachy Helm,6
Iron Symmachy Helm,6
Notorious Collector Helm,6
Notorious Collector Helm,6
Notorious Invader Helm,6
Notorious Invader Helm,6
Notorious Reaper Helm,6
Notorious Reaper Helm,6
Notorious Sentry Helm,6
Notorious Sentry Helm,6
Outlawed Collector Helm,6
Outlawed Collector Helm,6
Outlawed Invader Helm,6
Outlawed Invader Helm,6
Outlawed Reaper Helm,6
Outlawed Reaper Helm,6
Outlawed Sentry Helm,6
Outlawed Sentry Helm,6
Sunbreak Helm,6
Vernal Growth Helm,6
Illicit Collector Gauntlets,6
Illicit Collector Gauntlets,6
Illicit Collector Gauntlets,6
Illicit Invader Gauntlets,6
Illicit Invader Gauntlets,6
Illicit Invader Gauntlets,6
Illicit Reaper Gauntlets,6
Illicit Reaper Gauntlets,6
Illicit Reaper Gauntlets,6
Illicit Sentry Gauntlets,6
Illicit Sentry Gauntlets,6
Illicit Sentry Gauntlets,6
Inaugural Revelry Gauntlets,6
Inaugural Revelry Gauntlets,6
Iron Symmachy Gauntlets,6
Iron Symmachy Gauntlets,6
Iron Symmachy Gauntlets,6
Notorious Collector Gauntlets,6
Notorious Collector Gauntlets,6
Notorious Invader Gauntlets,6
Notorious Invader Gauntlets,6
Notorious Reaper Gauntlets,6
Notorious Reaper Gauntlets,6
Notorious Sentry Gauntlets,6
Notorious Sentry Gauntlets,6
Outlawed Collector Gauntlets,6
Outlawed Collector Gauntlets,6
Outlawed Invader Gauntlets,6
Outlawed Invader Gauntlets,6
Outlawed Reaper Gauntlets,6
Outlawed Reaper Gauntlets,6
Outlawed Sentry Gauntlets,6
Outlawed Sentry Gauntlets,6
Sunbreak Gauntlets,6
Vernal Growth Gauntlets,6
Illicit Collector Plate,6
Illicit Collector Plate,6
Illicit Collector Plate,6
Illicit Invader Plate,6
Illicit Invader Plate,6
Illicit Invader Plate,6
Illicit Reaper Plate,6
Illicit Reaper Plate,6
Illicit Reaper Plate,6
Illicit Sentry Plate,6
Illicit Sentry Plate,6
Illicit Sentry Plate,6
Inaugural Revelry Plate,6
Inaugural Revelry Plate,6
Iron Symmachy Plate,6
Iron Symmachy Plate,6
Iron Symmachy Plate,6
Notorious Collector Plate,6
Notorious Collector Plate,6
Notorious Invader Plate,6
Notorious Invader Plate,6
Notorious Reaper Plate,6
Notorious Reaper Plate,6
Notorious Sentry Plate,6
Notorious Sentry Plate,6
Outlawed Collector Plate,6
Outlawed Collector Plate,6
Outlawed Invader Plate,6
Outlawed Invader Plate,6
Outlawed Reaper Plate,6
Outlawed Reaper Plate,6
Outlawed Sentry Plate,6
Outlawed Sentry Plate,6
Sunbreak Plate,6
Vernal Growth Plate,6
Illicit Collector Greaves,6
Illicit Collector Greaves,6
Illicit Collector Greaves,6
Illicit Invader Greaves,6
Illicit Invader Greaves,6
Illicit Invader Greaves,6
Illicit Reaper Greaves,6
Illicit Reaper Greaves,6
Illicit Reaper Greaves,6
Illicit Sentry Greaves,6
Illicit Sentry Greaves,6
Illicit Sentry Greaves,6
Inaugural Revelry Greaves,6
Inaugural Revelry Greaves,6
Iron Symmachy Greaves,6
Iron Symmachy Greaves,6
Iron Symmachy Greaves,6
Notorious Collector Greaves,6
Notorious Collector Greaves,6
Notorious Invader Greaves,6
Notorious Invader Greaves,6
Notorious Reaper Greaves,6
Notorious Reaper Greaves,6
Notorious Sentry Greaves,6
Notorious Sentry Greaves,6
Outlawed Collector Greaves,6
Outlawed Collector Greaves,6
Outlawed Invader Greaves,6
Outlawed Invader Greaves,6
Outlawed Reaper Greaves,6
Outlawed Reaper Greaves,6
Outlawed Sentry Greaves,6
Outlawed Sentry Greaves,6
Sunbreak Greaves,6
Vernal Growth Greaves,6
Illicit Collector Mark,6
Illicit Collector Mark,6
Illicit Collector Mark,6
Illicit Invader Mark,6
Illicit Invader Mark,6
Illicit Invader Mark,6
Illicit Reaper Mark,6
Illicit Reaper Mark,6
Illicit Reaper Mark,6
Illicit Sentry Mark,6
Illicit Sentry Mark,6
Illicit Sentry Mark,6
Inaugural Revelry Mark,6
Inaugural Revelry Mark,6
Iron Symmachy Mark,6
Iron Symmachy Mark,6
Iron Symmachy Mark,6
Notorious Collector Mark,6
Notorious Collector Mark,6
Notorious Invader Mark,6
Notorious Invader Mark,6
Notorious Reaper Mark,6
Notorious Reaper Mark,6
Notorious Sentry Mark,6
Notorious Sentry Mark,6
Outlawed Collector Mark,6
Outlawed Collector Mark,6
Outlawed Invader Mark,6
Outlawed Invader Mark,6
Outlawed Reaper Mark,6
Outlawed Reaper Mark,6
Outlawed Sentry Mark,6
Outlawed Sentry Mark,6
Sunbreak Mark,6
Vernal Growth Mark,6
Helmet,6
Gaunlets,6
Chest Armor,6
Leg Armor,6
Titan Mark,6
Peregrine Greaves,7
Peregrine Greaves,7
Exodus Down Helm,7
Exodus Down Helm,7
Exodus Down Helm,7
Helm of Optimacy,7
Intrepid Exploit Helm,7
Iron Truage Helm,7
Iron Truage Helm,7
Iron Truage Helm,7
Opulent Duelist Helm,7
Opulent Duelist Helm,7
Opulent Duelist Helm,7
Phoenix Strife Type 0,7
Phoenix Strife Type 0,7
Shadow's Helm,7
Shadow's Helm,7
Shadow's Helm,7
Solstice Helm (Majestic),7
Solstice Helm (Majestic),7
Arms of Optimacy,7
