Nombre,Temporada
Ancient Apocalypse Bond,4
Ancient Apocalypse Bond,4
Bond of Remembrance,4
Bond of Remembrance,4
Bond of Remembrance,4
Bond of Remembrance,4
Bond of the Great Hunt,4
Bond of the Great Hunt,4
Bond of the Great Hunt,4
Bond of the Great Hunt,4
Dragonfly Regalia Bond,4
Liminal Voyager Bond,4
Memory of Cayde,4
Memory of Cayde,4
Memory of Cayde,4
Prodigal Bond,4
Prodigal Bond,4
Prodigal Bond,4
Reverie Dawn Bond,4
Reverie Dawn Bond,4
Reverie Dawn Bond,4
Scatterhorn Bond,4
Scatterhorn Bond,4
Scatterhorn Bond,4
Tangled Web Bond,4
Tangled Web Bond,4
Tangled Web Bond,4
Thorium Holt Bond,4
Thorium Holt Bond,4
Thorium Holt Bond,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Vigil of Heroes,4
Wing Theorem,4
Wing Theorem,4
Wing Theorem,4
Wing Theorem,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's Casque,4
Farseeker's Casque,4
Prophet Snow,4
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's Reach,4
Farseeker's Reach,4
Prophet Snow,4
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's Intuition,4
Farseeker's Intuition,4
Prophet Snow,4
Prophet Snow,4
Atonement Tau,4
Atonement Tau,4
Chiron's Cure,4
Chiron's Cure,4
Farseeker's March,4
Farseeker's March,4
Prophet Snow,4
Prophet Snow,4
Bond of Chiron,4
Bond of Chiron,4
Bond of Forgotten Wars,4
Bond of Forgotten Wars,4
Fatum Praevaricator,4
Fatum Praevaricator,4
Stagnatious Rebuke,4
Stagnatious Rebuke,4
Annealed Shaper Crown,5
Annealed Shaper Crown,5
Annealed Shaper Crown,5
Frostreach Hood,5
Gunsmith's Devotion Crown,5
Gunsmith's Devotion Crown,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Iron Fellowship Hood,5
Symmetrists' Mask,5
Annealed Shaper Gloves,5
Annealed Shaper Gloves,5
Annealed Shaper Gloves,5
Frostreach Gloves,5
Gunsmith's Devotion Gloves,5
Gunsmith's Devotion Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Iron Fellowship Gloves,5
Symmetrists' Palms,5
Annealed Shaper Robes,5
Annealed Shaper Robes,5
Annealed Shaper Robes,5
Frostreach Robes,5
Gunsmith's Devotion Robes,5
Gunsmith's Devotion Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Iron Fellowship Robes,5
Symmetrists' Habit,5
Annealed Shaper Boots,5
Annealed Shaper Boots,5
Annealed Shaper Boots,5
Frostreach Boots,5
Gunsmith's Devotion Boots,5
Gunsmith's Devotion Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Iron Fellowship Boots,5
Symmetrists' Balance,5
Annealed Shaper Bond,5
Annealed Shaper Bond,5
Annealed Shaper Bond,5
Bond of Reciprocity,5
Frostreach Bond,5
Gunsmith's Devotion Bond,5
Gunsmith's Devotion Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Iron Fellowship Bond,5
Gateway Artist,6
Gateway Artist,6
Illicit Collector Hood,6
Illicit Collector Hood,6
Illicit Collector Hood,6
Illicit Invader Hood,6
Illicit Invader Hood,6
Illicit Invader Hood,6
Illicit Reaper Hood,6
Illicit Reaper Hood,6
Illicit Reaper Hood,6
Illicit Sentry Hood,6
Illicit Sentry Hood,6
Illicit Sentry Hood,6
Inaugural Revelry Hood,6
Inaugural Revelry Hood,6
Iron Symmachy Hood,6
Iron Symmachy Hood,6
Iron Symmachy Hood,6
Mantle of the Cormorant Blade,6
Notorious Collector Hood,6
Notorious Collector Hood,6
Notorious Invader Hood,6
Notorious Invader Hood,6
Notorious Reaper Hood,6
Notorious Reaper Hood,6
Notorious Sentry Hood,6
Notorious Sentry Hood,6
Outlawed Collector Hood,6
Outlawed Collector Hood,6
Outlawed Invader Hood,6
Outlawed Invader Hood,6
Outlawed Reaper Hood,6
Outlawed Reaper Hood,6
Outlawed Sentry Hood,6
Outlawed Sentry Hood,6
Vernal Growth Hood,6
Gloves of the Cormorant Blade,6
Illicit Collector Gloves,6
Illicit Collector Gloves,6
Illicit Collector Gloves,6
Illicit Invader Gloves,6
Illicit Invader Gloves,6
Illicit Invader Gloves,6
Illicit Reaper Gloves,6
Illicit Reaper Gloves,6
Illicit Reaper Gloves,6
Illicit Sentry Gloves,6
Illicit Sentry Gloves,6
Illicit Sentry Gloves,6
Inaugural Revelry Wraps,6
Inaugural Revelry Wraps,6
Iron Symmachy Gloves,6
Iron Symmachy Gloves,6
Iron Symmachy Gloves,6
Notorious Collector Gloves,6
Notorious Collector Gloves,6
Notorious Invader Gloves,6
Notorious Invader Gloves,6
Notorious Reaper Gloves,6
Notorious Reaper Gloves,6
Notorious Sentry Gloves,6
Notorious Sentry Gloves,6
Outlawed Collector Gloves,6
Outlawed Collector Gloves,6
Outlawed Invader Gloves,6
Outlawed Invader Gloves,6
Outlawed Reaper Gloves,6
Outlawed Reaper Gloves,6
Outlawed Sentry Gloves,6
Outlawed Sentry Gloves,6
Vernal Growth Gloves,6
Duster of the Cormorant Blade,6
Illicit Collector Robes,6
Illicit Collector Robes,6
Illicit Collector Robes,6
Illicit Invader Robes,6
Illicit Invader Robes,6
Illicit Invader Robes,6
Illicit Reaper Robes,6
Illicit Reaper Robes,6
Illicit Reaper Robes,6
Illicit Sentry Robes,6
Illicit Sentry Robes,6
Illicit Sentry Robes,6
Inaugural Revelry Robes,6
Inaugural Revelry Robes,6
Iron Symmachy Robes,6
Iron Symmachy Robes,6
Iron Symmachy Robes,6
Notorious Collector Robes,6
Notorious Collector Robes,6
Notorious Invader Robes,6
Notorious Invader Robes,6
Notorious Reaper Robes,6
Notorious Reaper Robes,6
Notorious Sentry Robes,6
Notorious Sentry Robes,6
Outlawed Collector Robes,6
Outlawed Collector Robes,6
Outlawed Invader Robes,6
Outlawed Invader Robes,6
Outlawed Reaper Robes,6
Outlawed Reaper Robes,6
Outlawed Sentry Robes,6
Outlawed Sentry Robes,6
Vernal Growth Robes,6
Boots of the Cormorant Blade,6
Illicit Collector Boots,6
Illicit Collector Boots,6
Illicit Collector Boots,6
Illicit Invader Boots,6
Illicit Invader Boots,6
Illicit Invader Boots,6
Illicit Reaper Boots,6
Illicit Reaper Boots,6
Illicit Reaper Boots,6
Illicit Sentry Boots,6
Illicit Sentry Boots,6
Illicit Sentry Boots,6
Inaugural Revelry Boots,6
Inaugural Revelry Boots,6
Iron Symmachy Boots,6
Iron Symmachy Boots,6
Iron Symmachy Boots,6
Notorious Collector Boots,6
Notorious Collector Boots,6
Notorious Invader Boots,6
Notorious Invader Boots,6
Notorious Reaper Boots,6
Notorious Reaper Boots,6
Notorious Sentry Boots,6
Notorious Sentry Boots,6
Outlawed Collector Boots,6
Outlawed Collector Boots,6
Outlawed Invader Boots,6
Outlawed Invader Boots,6
Outlawed Reaper Boots,6
Outlawed Reaper Boots,6
Outlawed Sentry Boots,6
Outlawed Sentry Boots,6
Vernal Growth Boots,6
Bond of the Cormorant Blade,6
Illicit Collector Bond,6
Illicit Collector Bond,6
Illicit Collector Bond,6
Illicit Invader Bond,6
Illicit Invader Bond,6
Illicit Invader Bond,6
Illicit Reaper Bond,6
Illicit Reaper Bond,6
Illicit Reaper Bond,6
Illicit Sentry Bond,6
Illicit Sentry Bond,6
Illicit Sentry Bond,6
Inaugural Revelry Bond,6
Inaugural Revelry Bond,6
Iron Symmachy Bond,6
Iron Symmachy Bond,6
Iron Symmachy Bond,6
Notorious Collector Bond,6
Notorious Collector Bond,6
Notorious Invader Bond,6
Notorious Invader Bond,6
Notorious Reaper Bond,6
Notorious Reaper Bond,6
Notorious Sentry Bond,6
Notorious Sentry Bond,6
Outlawed Collector Bond,6
Outlawed Collector Bond,6
Outlawed Invader Bond,6
Outlawed Invader Bond,6
Outlawed Reaper Bond,6
Outlawed Reaper Bond,6
Outlawed Sentry Bond,6
Outlawed Sentry Bond,6
Vernal Growth Bond,6
Helmet,6
Gauntlets,6
Chest Armor,6
Leg Armor,6
Warlock Bond,6
Astrocyte Verse,7
Astrocyte Verse,7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Exodus Down Hood,7
Hood of Optimacy,7
Intrepid Inquiry Hood,7
Iron Truage Hood,7
Iron Truage Hood,7
Iron Truage Hood,7
Opulent Scholar Hood,7
Opulent Scholar Hood,7
Opulent Scholar Hood,7
Shadow's Mind,7
Shadow's Mind,7
Shadow's Mind,7
Solstice Hood (Majestic),7
Solstice Hood (Majestic),7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Arms of Optimacy,7
Exodus Down Gloves,7
Intrepid Inquiry Gloves,7
Iron Truage Gloves,7
Iron Truage Gloves,7
Iron Truage Gloves,7
Opulent Scholar Gloves,7
Opulent Scholar Gloves,7
Opulent Scholar Gloves,7
Shadow's Gloves,7
Shadow's Gloves,7
Shadow's Gloves,7
Solstice Gloves (Majestic),7
Solstice Gloves (Majestic),7
Ankaa Seeker IV,7
Ankaa Seeker IV,7
Exodus Down Robes,7
Intrepid Inquiry Robes,7
Iron Truage Vestments,7
Iron Truage Vestments,7
Iron Truage Vestments,7
Opulent Scholar Robes,7
Opulent Scholar Robes,7
Opulent Scholar Robes,7
Robes of Optimacy,7
Shadow's Robes,7
Shadow's Robes,7
Shadow's Robes,7
Solstice Robes (Majestic),7
